  GCF_003613065.1_ASM361306v1_genomic       Bacteria         5449        104            58           100.00           1.72              100.00              5638198                0                3            3           3473579          3473579               1879399                    1879399                  3473579                3473579         44.32              2.98                 85.99                11                 5095         0   103   1   0   0   0   
  GCF_003613035.1_ASM361303v1_genomic       Bacteria         5449        104            58           100.00           0.00               0.00               5644206                0                4            4           3473127          3473127               1411051                    1411051                  3473127                3473127         44.30              3.24                 86.00                11                 5090         0   104   0   0   0   0   
  GCF_002953975.1_ASM295397v1_genomic       Bacteria         5449        104            58           100.00           0.00               0.00               5178268                0                2            2           3372141          3372141               2589134                    2589134                  3372141                3372141         44.68              0.02                 86.08                11                 4591         0   104   0   0   0   0   
  GCF_002953535.1_ASM295353v1_genomic       Bacteria         5449        104            58           100.00           0.00               0.00               5268677                0                2            2           3434696          3434696               2634338                    2634338                  3434696                3434696         44.55              0.09                 85.37                11                 4709         0   104   0   0   0   0   
  GCF_002953515.1_ASM295351v1_genomic       Bacteria         5449        104            58           100.00           0.00               0.00               5446027                0                3            3           3418310          3418310               1815342                    1815342                  3418310                3418310         44.47              0.65                 85.26                11                 4925         0   104   0   0   0   0   
  GCF_002149105.1_ASM214910v1_genomic       Bacteria         5449        104            58           100.00           0.00               0.00               5674090                0                3            3           3476174          3476174               1891363                    1891363                  3476174                3476174         44.31              2.99                 85.91                11                 5138         0   104   0   0   0   0   
  GCF_002149085.1_ASM214908v1_genomic       Bacteria         5449        104            58           100.00           5.17              100.00              5655141                0                3            3           3468139          3468139               1885047                    1885047                  3468139                3468139         44.32              2.91                 85.97                11                 5098         0   101   3   0   0   0   
  GCF_002149065.1_ASM214906v1_genomic       Bacteria         5449        104            58           100.00           0.00               0.00               5362829                0                2            2           3465619          3465619               2681414                    2681414                  3465619                3465619         44.61              0.16                 85.97                11                 4809         0   104   0   0   0   0   
  GCF_002119585.1_ASM211958v1_genomic       Bacteria         5449        104            58           100.00           0.00               0.00               5389178                0                2            2           3494647          3494647               2694589                    2694589                  3494647                3494647         44.60              0.13                 86.00                11                 4803         0   104   0   0   0   0   
  GCF_002119565.1_ASM211956v1_genomic       Bacteria         5449        104            58           100.00           1.72              100.00              5671999                0                4            4           3471297          3471297               1417999                    1417999                  3471297                3471297         44.31              2.68                 85.91                11                 5131         0   103   1   0   0   0   
  GCF_002119545.1_ASM211954v1_genomic       Bacteria         5449        104            58           100.00           0.00               0.00               5666255                0                3            3           3470916          3470916               1888751                    1888751                  3470916                3470916         44.31              3.02                 85.90                11                 5108         0   104   0   0   0   0   
  GCF_002119505.2_ASM211950v2_genomic       Bacteria         5449        104            58           100.00           0.00               0.00               5361115                0                3            3           3468303          3468303               1787038                    1787038                  3468303                3468303         44.60              0.29                 85.93                11                 4760         0   104   0   0   0   0   
  GCF_001679745.1_ASM167974v1_genomic       Bacteria         5449        104            58           100.00           0.00               0.00               5406094                0                2            2           3535128          3535128               2703047                    2703047                  3535128                3535128         44.71              0.06                 86.32                11                 4787         0   104   0   0   0   0   
  GCF_001469735.1_ASM146973v1_genomic       Bacteria         5449        104            58           100.00           0.00               0.00               5724939                0                5            5           3362673          3362673               1144987                    1144987                  3362673                3362673         44.51              1.57                 85.94                11                 5241         0   104   0   0   0   0   
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2026-01-27 22:56:58] INFO: { Current stage: 0:00:02.725 || Total: 0:00:02.725 }
