  GCF_002073775.2_ASM207377v2_genomic      Bacteria         5449        104            58           100.00           0.00               0.00               5173292                0                2            2           3295711          3295711               2586646                    2586646                  3295711                3295711         45.39              0.02                 86.15                11                 4583         0    104   0   0   0   0   
  GCF_001996365.2_ASM199636v2_genomic      Bacteria         5449        104            58           100.00           0.00               0.00               5389211                0                3            3           3446010          3446010               1796403                    1796403                  3446010                3446010         45.30              0.34                 85.27                11                 4865         0    104   0   0   0   0   
  GCF_001887055.1_ASM188705v1_genomic      Bacteria         5449        104            58           100.00           0.00               0.00               5045560                0                2            2           3273522          3273522               2522780                    2522780                  3273522                3273522         45.43              0.08                 86.08                11                 4505         0    104   0   0   0   0   
  GCF_001879585.1_ASM187958v1_genomic      Bacteria         5449        104            58           100.00           0.00               0.00               5339691                0                3            3           3358191          3358191               1779897                    1779897                  3358191                3358191         45.25              0.44                 85.59                11                 4816         0    104   0   0   0   0   
  GCF_001758605.1_ASM175860v1_genomic      Bacteria         5449        104            58           100.00           0.00               0.00               5015214                0                2            2           3253462          3253462               2507607                    2507607                  3253462                3253462         45.44              0.08                 86.04                11                 4440         0    104   0   0   0   0   
  GCF_001700835.1_ASM170083v1_genomic      Bacteria         5449        104            58           100.00           0.00               0.00               5443401                0                5            5           3416467          3416467               1088680                    1088680                  3416467                3416467         45.23              4.32                 86.55                11                 4915         0    104   0   0   0   0   
  GCF_001682175.1_ASM168217v1_genomic      Bacteria         5449        104            58           100.00           0.00               0.00               5257288                0                2            2           3369172          3369172               2628644                    2628644                  3369172                3369172         45.29              0.01                 85.65                11                 4742         0    104   0   0   0   0   
  GCF_001636035.1_ASM163603v1_genomic      Bacteria         5449        104            58           100.00           0.00               0.00               5289960                0                3            3           3241330          3241330               1763320                    1763320                  3241330                3241330         45.32              2.57                 85.89                11                 4788         0    104   0   0   0   0   
  GCF_001558495.2_ASM155849v2_genomic      Bacteria         5449        104            58           100.00           0.00               0.00               5152461                0                2            2           3286802          3286802               2576230                    2576230                  3286802                3286802         45.33              0.09                 85.61                11                 4545         0    104   0   0   0   0   
  GCF_001433415.1_ASM143341v1_genomic      Bacteria         5449        104            58           100.00           0.00               0.00               5171661                0                3            3           3348850          3348850               1723887                    1723887                  3348850                3348850         45.48              0.81                 85.91                11                 4615         0    104   0   0   0   0   
  GCF_001304775.1_ASM130477v1_genomic      Bacteria         5449        104            58           100.00           0.00               0.00               5094100                0                2            2           3376731          3376731               2547050                    2547050                  3376731                3376731         45.37              0.21                 85.25                11                 4570         0    104   0   0   0   0   
  GCF_001244315.1_ASM124431v1_genomic      Bacteria         5449        104            58           100.00           0.00               0.00               5038168                0                2            2           3266132          3266132               2519084                    2519084                  3266132                3266132         45.42              0.09                 86.21                11                 4504         0    104   0   0   0   0   
  GCF_001188185.2_ASM118818v2_genomic      Bacteria         5449        104            58           100.00           0.00               0.00               5149217                0                2            2           3316147          3316147               2574608                    2574608                  3316147                3316147         45.33              0.01                 86.12                11                 4611         0    104   0   0   0   0   
  GCF_003047085.1_ASM304708v1_genomic      Bacteria         5449        104            58           99.14            0.00               0.00               5203326                0                2            2           3445421          3445421               2601663                    2601663                  3445421                3445421         45.39              0.17                 85.76                11                 4790         1    103   0   0   0   0   
  GCF_003351885.1_ASM335188v1_genomic      Bacteria         5449        104            58           93.10            0.00               0.00               5580188                0                4            4           3567562          3567562               1395047                    1395047                  3567562                3567562         45.34              0.27                 86.04                11                 5209         17    87   0   0   0   0   
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2026-01-27 23:06:35] INFO: { Current stage: 0:00:02.573 || Total: 0:00:02.573 }
